<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.01.03	01:00:00	1829.51	1831.63	1827.95	1828.41	1364	0	17
2022.01.03	02:00:00	1828.38	1830.99	1826.92	1830.06	2279	0	17
2022.01.03	03:00:00	1830.01	1831.44	1827.55	1828.75	2478	0	17
2022.01.03	04:00:00	1828.77	1828.82	1825.60	1826.11	1747	0	17
2022.01.03	05:00:00	1826.11	1826.84	1824.17	1825.66	1526	0	17
2022.01.03	06:00:00	1825.63	1825.91	1824.54	1825.15	848	0	17
2022.01.03	07:00:00	1825.21	1825.69	1823.64	1825.37	1126	0	17
2022.01.03	08:00:00	1825.36	1825.68	1823.64	1825.26	1496	0	17
2022.01.03	09:00:00	1825.25	1825.33	1820.93	1824.17	2508	0	17
2022.01.03	10:00:00	1824.18	1824.26	1821.28	1822.82	2720	0	17
2022.01.03	11:00:00	1822.82	1826.61	1822.40	1826.29	3107	0	17
2022.01.03	12:00:00	1826.31	1827.41	1825.51	1826.31	2052	0	17
2022.01.03	13:00:00	1826.37	1827.11	1822.23	1822.86	2576	0	17
2022.01.03	14:00:00	1822.86	1823.17	1821.25	1821.77	2599	0	17
2022.01.03	15:00:00	1821.77	1822.00	1805.62	1807.05	11498	0	17
2022.01.03	16:00:00	1807.05	1810.90	1802.80	1802.84	10092	0	17
2022.01.03	17:00:00	1802.84	1806.60	1799.74	1801.77	9777	0	17
2022.01.03	18:00:00	1801.74	1801.88	1798.25	1800.66	5573	0	17
2022.01.03	19:00:00	1800.65	1800.87	1798.73	1799.55	2972	0	17
2022.01.03	20:00:00	1799.53	1802.19	1798.98	1801.61	2788	0	17
2022.01.03	21:00:00	1801.65	1802.97	1801.00	1801.66	1988	0	17
2022.01.03	22:00:00	1801.67	1804.51	1801.12	1801.66	2786	0	17
2022.01.03	23:00:00	1801.68	1802.17	1800.83	1801.11	1303	0	19
2022.01.04	01:00:00	1800.95	1804.31	1800.95	1804.18	881	0	17
2022.01.04	02:00:00	1804.18	1804.80	1802.84	1804.25	1789	0	17
2022.01.04	03:00:00	1804.24	1806.82	1803.12	1805.13	4632	0	17
2022.01.04	04:00:00	1805.16	1807.08	1804.64	1805.35	2345	0	17
2022.01.04	05:00:00	1805.31	1806.11	1803.81	1804.15	1976	0	17
2022.01.04	06:00:00	1804.15	1804.19	1803.14	1803.36	1685	0	17
2022.01.04	07:00:00	1803.36	1805.49	1803.20	1805.40	1796	0	17
2022.01.04	08:00:00	1805.40	1806.00	1803.39	1803.42	2675	0	17
2022.01.04	09:00:00	1803.46	1807.32	1803.19	1805.68	3419	0	17
2022.01.04	10:00:00	1805.68	1806.75	1803.27	1803.92	3640	0	17
2022.01.04	11:00:00	1803.91	1806.63	1801.86	1805.67	3444	0	17
2022.01.04	12:00:00	1805.67	1808.56	1805.25	1805.55	2877	0	17
2022.01.04	13:00:00	1805.58	1805.60	1802.30	1803.96	3325	0	17
2022.01.04	14:00:00	1803.96	1804.98	1798.37	1801.17	5155	0	17
2022.01.04	15:00:00	1801.17	1807.24	1799.65	1807.14	7616	0	17
2022.01.04	16:00:00	1807.15	1810.87	1806.24	1810.11	8663	0	17
2022.01.04	17:00:00	1810.15	1816.73	1807.47	1814.55	8903	0	17
2022.01.04	18:00:00	1814.55	1815.53	1811.59	1812.50	5720	0	17
2022.01.04	19:00:00	1812.52	1815.01	1811.77	1813.51	3203	0	17
2022.01.04	20:00:00	1813.53	1815.08	1813.38	1815.00	2677	0	17
2022.01.04	21:00:00	1815.08	1815.19	1813.66	1814.39	1981	0	17
2022.01.04	22:00:00	1814.39	1815.32	1813.35	1815.08	1968	0	17
2022.01.04	23:00:00	1815.09	1815.27	1814.00	1814.37	1234	0	19
2022.01.05	01:00:00	1814.59	1814.70	1813.01	1813.87	741	0	17
2022.01.05	02:00:00	1813.87	1814.59	1812.71	1812.86	1333	0	17
2022.01.05	03:00:00	1812.86	1815.35	1812.66	1815.24	1893	0	17
2022.01.05	04:00:00	1815.21	1816.19	1814.12	1815.48	2041	0	17
2022.01.05	05:00:00	1815.47	1816.42	1814.27	1815.36	1678	0	17
2022.01.05	06:00:00	1815.36	1815.36	1814.58	1814.86	772	0	17
2022.01.05	07:00:00	1814.86	1816.21	1814.20	1815.74	1696	0	17
2022.01.05	08:00:00	1815.73	1817.02	1812.62	1813.06	2156	0	17
2022.01.05	09:00:00	1813.06	1815.60	1812.44	1813.41	2479	0	17
2022.01.05	10:00:00	1813.42	1817.54	1813.28	1816.70	3087	0	17
2022.01.05	11:00:00	1816.66	1820.09	1816.24	1817.71	2933	0	17
2022.01.05	12:00:00	1817.68	1819.96	1817.68	1818.34	2700	0	17
2022.01.05	13:00:00	1818.36	1820.72	1817.66	1818.65	2678	0	17
2022.01.05	14:00:00	1818.69	1819.18	1816.94	1817.89	2820	0	17
2022.01.05	15:00:00	1817.89	1827.84	1814.93	1825.60	9509	0	17
2022.01.05	16:00:00	1825.60	1829.61	1825.05	1825.78	6437	0	17
2022.01.05	17:00:00	1825.78	1826.60	1820.36	1823.32	6846	0	17
2022.01.05	18:00:00	1823.35	1825.36	1822.35	1823.93	4252	0	17
2022.01.05	19:00:00	1823.91	1825.57	1822.51	1822.79	2844	0	17
2022.01.05	20:00:00	1822.81	1824.86	1822.60	1823.78	1936	0	17
2022.01.05	21:00:00	1823.78	1824.37	1812.43	1812.84	10435	0	17
2022.01.05	22:00:00	1812.89	1814.22	1808.21	1809.95	5507	0	17
2022.01.05	23:00:00	1809.91	1810.76	1808.73	1810.06	1621	0	19
2022.01.06	01:00:00	1810.48	1811.35	1809.86	1810.22	1122	0	17
2022.01.06	02:00:00	1810.22	1810.37	1807.68	1809.13	1692	0	17
2022.01.06	03:00:00	1809.13	1811.47	1807.03	1810.12	3890	0	17
2022.01.06	04:00:00	1810.15	1810.15	1808.05	1809.03	3110	0	17
2022.01.06	05:00:00	1808.99	1809.32	1806.48	1806.95	2445	0	17
2022.01.06	06:00:00	1806.94	1807.02	1805.23	1805.71	1835	0	17
2022.01.06	07:00:00	1805.65	1807.50	1802.99	1802.99	3286	0	17
2022.01.06	08:00:00	1802.99	1803.78	1799.44	1801.92	3698	0	17
2022.01.06	09:00:00	1801.93	1803.58	1799.37	1800.85	4114	0	17
2022.01.06	10:00:00	1800.87	1801.98	1794.62	1795.35	6464	0	17
2022.01.06	11:00:00	1795.35	1796.34	1793.63	1794.81	4735	0	17
2022.01.06	12:00:00	1794.87	1807.07	1793.75	1801.15	5604	0	17
2022.01.06	13:00:00	1801.18	1801.66	1796.99	1797.28	3433	0	17
2022.01.06	14:00:00	1797.30	1800.41	1791.73	1791.73	5262	0	17
2022.01.06	15:00:00	1791.73	1793.13	1786.78	1788.38	10653	0	17
2022.01.06	16:00:00	1788.42	1795.48	1787.02	1791.71	10568	0	17
2022.01.06	17:00:00	1791.72	1795.26	1787.93	1790.59	10975	0	17
2022.01.06	18:00:00	1790.57	1792.88	1789.07	1789.16	5813	0	17
2022.01.06	19:00:00	1789.19	1793.43	1788.75	1790.84	3924	0	17
2022.01.06	20:00:00	1790.82	1791.39	1787.64	1787.67	3404	0	17
2022.01.06	21:00:00	1787.66	1789.47	1786.33	1787.89	2976	0	17
2022.01.06	22:00:00	1787.97	1789.55	1787.36	1788.09	2551	0	17
2022.01.06	23:00:00	1788.04	1791.05	1787.71	1790.84	1116	0	19
2022.01.07	01:00:00	1790.96	1791.57	1790.50	1791.36	1156	0	17
2022.01.07	02:00:00	1791.38	1792.55	1790.98	1791.96	1585	0	17
2022.01.07	03:00:00	1791.94	1792.19	1789.72	1790.60	3141	0	17
2022.01.07	04:00:00	1790.60	1791.91	1789.75	1791.52	2110	0	17
2022.01.07	05:00:00	1791.50	1793.18	1791.27	1792.73	1320	0	17
2022.01.07	06:00:00	1792.73	1792.88	1792.02	1792.72	817	0	17
2022.01.07	07:00:00	1792.65	1792.84	1790.48	1790.67	1315	0	17
2022.01.07	08:00:00	1790.67	1791.07	1788.83	1789.96	2303	0	17
2022.01.07	09:00:00	1789.96	1791.98	1787.97	1789.80	2450	0	17
2022.01.07	10:00:00	1789.80	1790.57	1787.74	1790.51	3338	0	17
2022.01.07	11:00:00	1790.46	1793.77	1788.41	1793.03	2919	0	17
2022.01.07	12:00:00	1793.02	1793.87	1791.08	1791.22	2042	0	17
2022.01.07	13:00:00	1791.22	1793.65	1789.63	1793.23	2189	0	17
2022.01.07	14:00:00	1793.22	1793.48	1789.25	1789.35	3222	0	17
2022.01.07	15:00:00	1789.35	1796.08	1782.54	1789.26	13246	0	17
2022.01.07	16:00:00	1789.24	1794.56	1789.11	1790.99	10985	0	17
2022.01.07	17:00:00	1790.97	1793.55	1786.47	1789.28	9102	0	17
2022.01.07	18:00:00	1789.28	1794.66	1789.17	1793.96	7593	0	17
2022.01.07	19:00:00	1793.98	1796.63	1792.27	1796.03	4080	0	17
2022.01.07	20:00:00	1796.03	1798.55	1795.27	1796.31	4074	0	17
2022.01.07	21:00:00	1796.34	1797.74	1794.77	1796.64	2610	0	17
2022.01.07	22:00:00	1796.61	1797.38	1794.26	1795.89	2059	0	17
2022.01.07	23:00:00	1795.85	1796.04	1794.65	1795.88	819	0	24
2022.01.10	01:00:00	1794.55	1796.11	1794.04	1795.10	1648	0	17
2022.01.10	02:00:00	1795.08	1795.09	1792.44	1794.36	1481	0	17
2022.01.10	03:00:00	1794.32	1796.71	1793.22	1794.93	3182	0	17
2022.01.10	04:00:00	1794.93	1796.11	1793.61	1794.36	2462	0	17
2022.01.10	05:00:00	1794.36	1794.36	1791.65	1792.10	2154	0	17
2022.01.10	06:00:00	1792.10	1793.28	1791.89	1792.39	711	0	17
2022.01.10	07:00:00	1792.39	1794.15	1791.42	1793.02	1504	0	17
2022.01.10	08:00:00	1793.03	1793.67	1791.97	1792.96	1929	0	17
2022.01.10	09:00:00	1792.83	1795.60	1791.24	1793.67	3305	0	17
2022.01.10	10:00:00	1793.61	1796.42	1792.05	1796.34	4951	0	17
2022.01.10	11:00:00	1796.34	1797.92	1795.90	1796.74	3107	0	17
2022.01.10	12:00:00	1796.75	1800.64	1796.41	1799.61	3810	0	17
2022.01.10	13:00:00	1799.68	1802.23	1798.78	1800.54	3276	0	17
2022.01.10	14:00:00	1800.50	1801.37	1791.45	1791.79	5021	0	17
2022.01.10	15:00:00	1791.95	1797.14	1791.41	1792.95	8163	0	17
2022.01.10	16:00:00	1792.91	1796.26	1790.28	1794.14	8069	0	17
2022.01.10	17:00:00	1794.14	1795.85	1791.45	1793.38	7658	0	17
2022.01.10	18:00:00	1793.31	1795.95	1793.22	1793.87	3826	0	17
2022.01.10	19:00:00	1793.88	1800.00	1793.29	1799.42	3708	0	17
2022.01.10	20:00:00	1799.32	1801.38	1798.33	1800.19	3617	0	17
2022.01.10	21:00:00	1800.17	1801.57	1799.79	1800.85	2071	0	17
2022.01.10	22:00:00	1800.82	1801.48	1799.60	1800.95	2217	0	17
2022.01.10	23:00:00	1800.85	1801.80	1800.82	1801.28	1149	0	19
2022.01.11	01:00:00	1801.08	1802.85	1800.00	1801.13	1214	0	17
2022.01.11	02:00:00	1801.13	1804.58	1801.13	1802.67	1790	0	17
2022.01.11	03:00:00	1802.66	1805.93	1801.96	1804.84	3241	0	17
2022.01.11	04:00:00	1804.82	1806.29	1804.35	1805.16	2100	0	17
2022.01.11	05:00:00	1805.13	1807.75	1804.99	1805.91	1962	0	17
2022.01.11	06:00:00	1805.89	1806.70	1805.51	1806.67	926	0	17
2022.01.11	07:00:00	1806.69	1808.64	1805.62	1808.42	1982	0	17
2022.01.11	08:00:00	1808.44	1809.76	1807.01	1808.09	3292	0	17
2022.01.11	09:00:00	1808.04	1809.70	1807.63	1809.20	2830	0	17
2022.01.11	10:00:00	1809.20	1810.11	1808.18	1808.79	3560	0	17
2022.01.11	11:00:00	1808.80	1810.21	1806.01	1806.81	3433	0	17
2022.01.11	12:00:00	1806.83	1807.63	1804.78	1806.06	2840	0	17
2022.01.11	13:00:00	1806.04	1807.50	1804.24	1806.46	2539	0	17
2022.01.11	14:00:00	1806.44	1808.06	1805.08	1807.36	3024	0	17
2022.01.11	15:00:00	1807.48	1809.03	1804.52	1805.58	5586	0	17
2022.01.11	16:00:00	1805.56	1807.18	1801.68	1805.83	8087	0	17
2022.01.11	17:00:00	1805.78	1812.11	1805.34	1811.60	7858	0	17
2022.01.11	18:00:00	1811.60	1816.69	1809.99	1815.19	7654	0	17
2022.01.11	19:00:00	1815.20	1817.76	1813.87	1817.45	4351	0	17
2022.01.11	20:00:00	1817.44	1820.06	1817.18	1819.96	4180	0	17
2022.01.11	21:00:00	1819.96	1821.14	1818.91	1820.82	2546	0	17
2022.01.11	22:00:00	1820.76	1823.14	1820.31	1822.94	2463	0	17
2022.01.11	23:00:00	1822.90	1822.98	1821.17	1821.33	1015	0	19
2022.01.12	01:00:00	1821.06	1821.65	1819.90	1820.49	1862	0	17
2022.01.12	02:00:00	1820.44	1822.44	1820.25	1820.76	1726	0	17
2022.01.12	03:00:00	1820.71	1822.06	1818.40	1819.05	3605	0	17
2022.01.12	04:00:00	1819.01	1820.30	1818.85	1819.33	2085	0	17
2022.01.12	05:00:00	1819.31	1819.77	1818.01	1818.04	1201	0	17
2022.01.12	06:00:00	1818.02	1819.39	1817.64	1818.12	1309	0	17
2022.01.12	07:00:00	1818.11	1821.48	1818.02	1820.40	1645	0	17
2022.01.12	08:00:00	1820.40	1821.32	1819.74	1820.09	1920	0	17
2022.01.12	09:00:00	1820.02	1820.42	1815.79	1817.16	3201	0	17
2022.01.12	10:00:00	1817.16	1818.16	1814.62	1816.74	3813	0	17
2022.01.12	11:00:00	1816.79	1817.04	1814.94	1816.22	2655	0	17
2022.01.12	12:00:00	1816.25	1818.11	1816.01	1817.37	2405	0	17
2022.01.12	13:00:00	1817.37	1818.44	1816.18	1817.14	2399	0	17
2022.01.12	14:00:00	1817.16	1819.33	1816.26	1819.31	2827	0	17
2022.01.12	15:00:00	1819.28	1825.33	1817.34	1821.24	11723	0	17
2022.01.12	16:00:00	1821.20	1824.35	1818.85	1821.98	8902	0	17
2022.01.12	17:00:00	1822.01	1824.71	1820.89	1823.71	7012	0	17
2022.01.12	18:00:00	1823.71	1824.78	1820.07	1824.74	5006	0	17
2022.01.12	19:00:00	1824.64	1826.94	1823.84	1826.07	3179	0	17
2022.01.12	20:00:00	1826.01	1827.82	1825.59	1826.03	3036	0	17
2022.01.12	21:00:00	1826.03	1827.97	1825.76	1827.87	1928	0	17
2022.01.12	22:00:00	1827.92	1827.96	1825.88	1827.30	1963	0	17
2022.01.12	23:00:00	1827.37	1827.38	1825.47	1825.75	1154	0	17
2022.01.13	01:00:00	1825.56	1826.19	1824.81	1825.25	1209	0	17
2022.01.13	02:00:00	1825.20	1825.84	1824.11	1824.29	1815	0	17
2022.01.13	03:00:00	1824.35	1826.54	1824.07	1825.38	3192	0	17
2022.01.13	04:00:00	1825.37	1825.56	1823.98	1824.26	1905	0	17
2022.01.13	05:00:00	1824.26	1825.38	1824.25	1825.10	1605	0	17
2022.01.13	06:00:00	1825.08	1826.45	1825.01	1825.98	1440	0	17
2022.01.13	07:00:00	1825.97	1828.12	1825.56	1825.84	1811	0	17
2022.01.13	08:00:00	1825.82	1826.80	1824.21	1825.04	2495	0	17
2022.01.13	09:00:00	1825.21	1827.11	1823.38	1826.59	2991	0	17
2022.01.13	10:00:00	1826.60	1827.49	1820.57	1821.03	5040	0	17
2022.01.13	11:00:00	1821.08	1822.81	1818.96	1822.69	3795	0	17
2022.01.13	12:00:00	1822.71	1823.94	1821.75	1822.47	2599	0	17
2022.01.13	13:00:00	1822.61	1824.09	1821.89	1823.58	2230	0	17
2022.01.13	14:00:00	1823.57	1825.90	1823.08	1824.21	3151	0	17
2022.01.13	15:00:00	1824.24	1825.39	1819.11	1821.93	8200	0	17
2022.01.13	16:00:00	1821.84	1823.73	1817.89	1818.56	8127	0	17
2022.01.13	17:00:00	1818.41	1820.64	1814.19	1814.52	9698	0	17
2022.01.13	18:00:00	1814.50	1819.14	1812.28	1819.03	5908	0	17
2022.01.13	19:00:00	1819.11	1821.36	1818.20	1820.56	4234	0	17
2022.01.13	20:00:00	1820.54	1821.87	1819.41	1820.39	3078	0	17
2022.01.13	21:00:00	1820.39	1821.73	1820.15	1821.00	1428	0	17
2022.01.13	22:00:00	1821.00	1822.32	1820.72	1821.83	1888	0	17
2022.01.13	23:00:00	1821.85	1822.75	1821.48	1822.32	1126	0	22
2022.01.14	01:00:00	1822.07	1822.26	1820.75	1820.80	1098	0	18
2022.01.14	02:00:00	1820.77	1821.90	1819.47	1820.78	2705	0	17
2022.01.14	03:00:00	1820.76	1824.55	1820.23	1822.39	3442	0	17
2022.01.14	04:00:00	1822.42	1825.50	1822.32	1825.12	3472	0	17
2022.01.14	05:00:00	1825.13	1827.21	1824.82	1825.97	2081	0	17
2022.01.14	06:00:00	1825.95	1827.16	1825.51	1825.95	1676	0	17
2022.01.14	07:00:00	1825.94	1828.05	1825.85	1827.70	1872	0	17
2022.01.14	08:00:00	1827.70	1827.80	1826.46	1826.82	2423	0	17
2022.01.14	09:00:00	1826.77	1827.99	1825.72	1826.70	2972	0	17
2022.01.14	10:00:00	1826.70	1829.10	1824.24	1824.27	4109	0	17
2022.01.14	11:00:00	1824.25	1824.53	1821.59	1823.50	3510	0	17
2022.01.14	12:00:00	1823.49	1824.27	1821.90	1823.57	2492	0	17
2022.01.14	13:00:00	1823.55	1823.68	1819.93	1822.39	2653	0	17
2022.01.14	14:00:00	1822.39	1823.82	1819.46	1820.91	4148	0	17
2022.01.14	15:00:00	1820.89	1827.54	1819.92	1825.38	9828	0	17
2022.01.14	16:00:00	1825.36	1826.69	1819.14	1824.66	9707	0	17
2022.01.14	17:00:00	1824.26	1825.94	1820.72	1821.05	7175	0	17
2022.01.14	18:00:00	1821.04	1821.82	1817.71	1818.53	6406	0	17
2022.01.14	19:00:00	1818.53	1819.24	1815.11	1815.81	4958	0	17
2022.01.14	20:00:00	1815.81	1817.48	1814.62	1817.12	3517	0	17
2022.01.14	21:00:00	1817.10	1818.92	1816.35	1818.18	2004	0	17
2022.01.14	22:00:00	1818.19	1818.83	1816.38	1816.38	2315	0	17
2022.01.14	23:00:00	1816.35	1817.30	1816.35	1816.99	912	0	19
2022.01.17	01:00:00	1819.02	1819.02	1815.82	1816.32	1401	0	17
2022.01.17	02:00:00	1816.35	1816.67	1814.62	1815.54	1872	0	17
2022.01.17	03:00:00	1815.60	1816.49	1813.05	1815.99	3725	0	17
2022.01.17	04:00:00	1816.02	1818.44	1815.93	1818.12	2012	0	17
2022.01.17	05:00:00	1818.13	1819.41	1817.88	1818.79	1574	0	17
2022.01.17	06:00:00	1818.80	1820.19	1818.78	1819.30	1349	0	17
2022.01.17	07:00:00	1819.32	1820.50	1818.18	1819.44	1742	0	17
2022.01.17	08:00:00	1819.47	1820.39	1818.68	1819.51	1666	0	17
2022.01.17	09:00:00	1819.48	1822.23	1818.88	1821.94	2591	0	17
2022.01.17	10:00:00	1821.99	1823.15	1821.01	1822.35	2162	0	17
2022.01.17	11:00:00	1822.35	1822.82	1820.56	1821.51	1654	0	17
2022.01.17	12:00:00	1821.49	1821.89	1819.74	1820.80	1515	0	17
2022.01.17	13:00:00	1820.80	1821.80	1819.90	1821.25	1849	0	17
2022.01.17	14:00:00	1821.25	1821.27	1819.30	1819.79	2390	0	17
2022.01.17	15:00:00	1819.78	1821.17	1819.16	1820.94	3567	0	17
2022.01.17	16:00:00	1820.96	1821.40	1819.60	1820.08	2567	0	17
2022.01.17	17:00:00	1820.06	1820.09	1817.58	1818.77	3400	0	17
2022.01.17	18:00:00	1818.77	1819.34	1818.37	1819.29	1797	0	17
2022.01.17	19:00:00	1819.42	1819.95	1818.92	1819.20	902	0	17
2022.01.17	20:00:00	1819.21	1819.53	1818.16	1818.16	422	0	17
2022.01.17	21:00:00	1818.16	1818.65	1818.16	1818.65	85	0	17
2022.01.18	01:00:00	1818.36	1819.31	1818.29	1819.01	837	0	17
2022.01.18	02:00:00	1819.02	1820.23	1818.54	1820.15	1823	0	17
2022.01.18	03:00:00	1820.14	1822.32	1819.12	1822.05	3016	0	17
2022.01.18	04:00:00	1822.05	1822.25	1821.02	1821.78	2094	0	17
2022.01.18	05:00:00	1821.77	1822.72	1815.22	1816.26	4043	0	17
2022.01.18	06:00:00	1816.27	1817.91	1815.78	1817.90	2488	0	17
2022.01.18	07:00:00	1817.88	1818.18	1815.53	1816.13	3227	0	17
2022.01.18	08:00:00	1816.08	1817.84	1815.22	1817.57	3703	0	17
2022.01.18	09:00:00	1817.51	1817.90	1813.32	1816.15	5634	0	17
2022.01.18	10:00:00	1816.13	1817.13	1811.95	1811.95	5937	0	17
2022.01.18	11:00:00	1811.92	1813.35	1809.09	1810.39	4425	0	17
2022.01.18	12:00:00	1810.42	1811.24	1809.23	1810.04	2876	0	17
2022.01.18	13:00:00	1810.09	1814.25	1809.74	1813.07	2830	0	17
2022.01.18	14:00:00	1813.10	1816.15	1812.60	1814.96	3784	0	17
2022.01.18	15:00:00	1814.98	1819.81	1805.72	1819.58	11808	0	17
2022.01.18	16:00:00	1819.68	1819.96	1811.87	1818.17	11145	0	17
2022.01.18	17:00:00	1818.15	1820.06	1813.43	1819.85	8183	0	17
2022.01.18	18:00:00	1819.86	1820.05	1810.60	1814.93	6796	0	17
2022.01.18	19:00:00	1814.99	1815.27	1810.90	1812.04	4098	0	17
2022.01.18	20:00:00	1812.05	1813.76	1810.57	1813.46	3482	0	17
2022.01.18	21:00:00	1813.48	1815.78	1813.46	1813.97	2399	0	17
2022.01.18	22:00:00	1813.93	1815.20	1813.17	1813.69	3089	0	17
2022.01.18	23:00:00	1813.63	1814.61	1813.04	1813.48	1457	0	18
2022.01.19	01:00:00	1812.95	1815.04	1812.92	1814.20	1201	0	20
2022.01.19	02:00:00	1814.20	1814.44	1812.66	1813.38	1945	0	17
2022.01.19	03:00:00	1813.36	1814.23	1812.19	1812.24	3441	0	17
2022.01.19	04:00:00	1812.19	1813.44	1811.03	1811.63	2901	0	17
2022.01.19	05:00:00	1811.63	1811.90	1810.21	1811.71	1921	0	17
2022.01.19	06:00:00	1811.69	1812.41	1811.05	1811.74	1151	0	17
2022.01.19	07:00:00	1811.72	1814.15	1811.47	1813.41	2578	0	17
2022.01.19	08:00:00	1813.41	1814.73	1812.81	1814.18	3643	0	17
2022.01.19	09:00:00	1814.19	1815.19	1811.22	1811.46	4462	0	17
2022.01.19	10:00:00	1811.43	1815.99	1811.30	1814.58	4844	0	17
2022.01.19	11:00:00	1814.64	1817.21	1814.31	1816.88	3301	0	17
2022.01.19	12:00:00	1816.88	1819.27	1816.14	1818.67	2997	0	17
2022.01.19	13:00:00	1818.67	1819.84	1817.23	1817.27	3262	0	17
2022.01.19	14:00:00	1817.29	1819.03	1816.62	1817.75	3542	0	17
2022.01.19	15:00:00	1817.75	1825.53	1817.74	1823.93	8879	0	17
2022.01.19	16:00:00	1823.92	1828.30	1822.43	1827.12	9194	0	17
2022.01.19	17:00:00	1827.12	1838.62	1826.24	1838.20	9302	0	17
2022.01.19	18:00:00	1838.25	1841.18	1837.06	1840.10	7163	0	17
2022.01.19	19:00:00	1840.10	1842.58	1839.10	1840.30	5061	0	17
2022.01.19	20:00:00	1840.45	1842.75	1839.54	1841.76	4495	0	17
2022.01.19	21:00:00	1841.76	1843.23	1840.88	1842.71	2524	0	17
2022.01.19	22:00:00	1842.78	1843.23	1841.51	1842.45	2980	0	17
2022.01.19	23:00:00	1842.46	1842.51	1840.01	1840.23	2141	0	17
2022.01.20	01:00:00	1839.78	1840.25	1838.27	1838.45	1748	0	17
2022.01.20	02:00:00	1838.47	1841.35	1837.89	1841.16	2260	0	17
2022.01.20	03:00:00	1841.16	1844.07	1839.76	1841.25	6228	0	17
2022.01.20	04:00:00	1841.25	1842.63	1839.17	1839.87	4156	0	17
2022.01.20	05:00:00	1839.88	1841.53	1839.46	1839.58	2187	0	17
2022.01.20	06:00:00	1839.57	1840.35	1838.68	1839.82	1421	0	17
2022.01.20	07:00:00	1839.80	1840.06	1838.35	1839.24	2540	0	17
2022.01.20	08:00:00	1839.23	1840.63	1838.60	1840.33	3586	0	17
2022.01.20	09:00:00	1840.30	1841.05	1838.42	1839.03	4331	0	17
2022.01.20	10:00:00	1839.00	1842.08	1838.38	1839.89	4280	0	17
2022.01.20	11:00:00	1839.86	1841.25	1836.91	1838.45	4365	0	17
2022.01.20	12:00:00	1838.41	1839.56	1836.66	1837.12	2888	0	17
2022.01.20	13:00:00	1837.09	1839.56	1836.62	1839.42	2561	0	17
2022.01.20	14:00:00	1839.43	1840.48	1835.85	1840.42	3889	0	17
2022.01.20	15:00:00	1840.39	1846.84	1839.01	1846.37	8318	0	17
2022.01.20	16:00:00	1846.39	1847.02	1841.81	1846.18	10162	0	17
2022.01.20	17:00:00	1846.16	1847.84	1843.66	1846.80	8129	0	17
2022.01.20	18:00:00	1846.76	1846.78	1838.48	1841.71	6612	0	17
2022.01.20	19:00:00	1841.70	1843.67	1841.70	1842.30	3418	0	17
2022.01.20	20:00:00	1842.30	1842.49	1840.32	1841.46	3525	0	17
2022.01.20	21:00:00	1841.48	1841.61	1839.42	1840.04	3061	0	17
2022.01.20	22:00:00	1840.03	1840.45	1837.29	1838.02	3682	0	17
2022.01.20	23:00:00	1838.02	1839.61	1837.97	1839.05	2584	0	17
2022.01.21	01:00:00	1839.57	1839.75	1837.89	1838.84	2534	0	17
2022.01.21	02:00:00	1838.88	1839.32	1837.61	1838.54	3331	0	17
2022.01.21	03:00:00	1838.59	1838.99	1836.21	1838.38	5596	0	17
2022.01.21	04:00:00	1838.36	1841.56	1837.67	1841.05	4114	0	17
2022.01.21	05:00:00	1841.05	1841.96	1840.63	1840.75	2500	0	17
2022.01.21	06:00:00	1840.74	1841.82	1840.35	1841.34	1763	0	17
2022.01.21	07:00:00	1841.34	1842.06	1839.91	1841.30	2252	0	17
2022.01.21	08:00:00	1841.29	1841.33	1839.69	1840.32	3528	0	17
2022.01.21	09:00:00	1840.32	1842.73	1836.85	1837.97	4491	0	17
2022.01.21	10:00:00	1837.96	1838.98	1828.43	1831.53	6658	0	17
2022.01.21	11:00:00	1831.52	1834.26	1830.43	1833.97	4122	0	17
2022.01.21	12:00:00	1833.97	1835.64	1833.44	1833.92	2739	0	17
2022.01.21	13:00:00	1833.92	1834.69	1831.93	1831.93	3120	0	17
2022.01.21	14:00:00	1831.93	1836.37	1831.06	1835.10	4704	0	17
2022.01.21	15:00:00	1835.13	1841.93	1834.27	1841.24	8007	0	17
2022.01.21	16:00:00	1841.26	1843.13	1839.85	1840.67	9650	0	17
2022.01.21	17:00:00	1840.67	1840.68	1831.82	1834.51	11802	0	17
2022.01.21	18:00:00	1834.55	1835.06	1831.28	1834.93	6400	0	17
2022.01.21	19:00:00	1834.93	1835.04	1831.11	1832.75	4672	0	17
2022.01.21	20:00:00	1832.75	1832.76	1830.13	1832.08	3945	0	17
2022.01.21	21:00:00	1832.16	1832.55	1830.58	1831.55	2826	0	17
2022.01.21	22:00:00	1831.51	1831.95	1828.46	1831.85	4296	0	17
2022.01.21	23:00:00	1831.86	1833.47	1830.70	1833.40	944	0	17
2022.01.24	01:00:00	1834.28	1837.00	1831.48	1834.54	2600	0	17
2022.01.24	02:00:00	1834.59	1834.88	1833.07	1833.18	1825	0	17
2022.01.24	03:00:00	1833.18	1836.31	1832.49	1836.13	4045	0	17
2022.01.24	04:00:00	1836.13	1837.37	1835.24	1836.56	2292	0	17
2022.01.24	05:00:00	1836.56	1837.35	1835.54	1836.46	1793	0	17
